city,country,lon,lat,year,month,date,AER_AI,CO,fire_count_250km,is_peak
Dar es Salaam,Tanzania,39.29,-6.79,2021,9,2021-09-01,-0.331194,31.771666,575,True
Dar es Salaam,Tanzania,39.29,-6.79,2021,10,2021-10-01,-0.211901,34.220651,352,True
Dar es Salaam,Tanzania,39.29,-6.79,2021,11,2021-11-01,-0.251616,32.286919,378,False
Dar es Salaam,Tanzania,39.29,-6.79,2021,12,2021-12-01,-0.44906,27.65744,33,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,1,2022-01-01,-0.315214,31.38873,33,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,2,2022-02-01,-0.380742,31.991562,8,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,3,2022-03-01,-0.310308,28.583174,30,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,4,2022-04-01,-0.507675,-7495.86277,16,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,5,2022-05-01,-0.516145,24.907545,7,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,6,2022-06-01,-0.496476,25.559568,221,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,7,2022-07-01,-0.473813,25.372615,258,True
Dar es Salaam,Tanzania,39.29,-6.79,2022,8,2022-08-01,-0.450312,27.373187,493,True
Dar es Salaam,Tanzania,39.29,-6.79,2022,9,2022-09-01,-0.467276,30.293868,481,True
Dar es Salaam,Tanzania,39.29,-6.79,2022,10,2022-10-01,-0.351842,36.031311,265,True
Dar es Salaam,Tanzania,39.29,-6.79,2022,11,2022-11-01,-0.337342,34.416229,261,False
Dar es Salaam,Tanzania,39.29,-6.79,2022,12,2022-12-01,-0.39284,29.225527,53,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,1,2023-01-01,-0.467739,27.430534,10,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,2,2023-02-01,-0.349928,29.148791,39,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,3,2023-03-01,-0.461346,31.967445,97,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,4,2023-04-01,-0.620032,-22602.278006,11,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,5,2023-05-01,-0.597786,25.766111,0,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,6,2023-06-01,-0.503885,26.110865,38,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,7,2023-07-01,-0.634952,25.063023,335,True
Dar es Salaam,Tanzania,39.29,-6.79,2023,8,2023-08-01,-0.463644,30.280282,325,True
Dar es Salaam,Tanzania,39.29,-6.79,2023,9,2023-09-01,-0.278385,31.606965,267,True
Dar es Salaam,Tanzania,39.29,-6.79,2023,10,2023-10-01,-0.414609,33.585842,243,True
Dar es Salaam,Tanzania,39.29,-6.79,2023,11,2023-11-01,-0.529995,31.420477,9,False
Dar es Salaam,Tanzania,39.29,-6.79,2023,12,2023-12-01,-0.453813,31.14381,18,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,1,2024-01-01,-0.541042,36.975842,0,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,2,2024-02-01,-0.484623,32.264943,17,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,3,2024-03-01,-0.521476,27.260944,5,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,4,2024-04-01,-0.674276,-94139.19484,0,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,5,2024-05-01,-0.558182,26.473774,4,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,6,2024-06-01,-0.526122,29.394742,152,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,7,2024-07-01,-0.510228,28.939371,471,True
Dar es Salaam,Tanzania,39.29,-6.79,2024,8,2024-08-01,-0.528902,32.502119,523,True
Dar es Salaam,Tanzania,39.29,-6.79,2024,9,2024-09-01,-0.54301,36.519797,657,True
Dar es Salaam,Tanzania,39.29,-6.79,2024,10,2024-10-01,-0.388651,43.135813,275,True
Dar es Salaam,Tanzania,39.29,-6.79,2024,11,2024-11-01,-0.4155,33.578405,136,False
Dar es Salaam,Tanzania,39.29,-6.79,2024,12,2024-12-01,-0.596743,30.024468,25,False
Mwanza,Tanzania,32.9,-2.52,2018,1,2018-01-01,,,0,False
Mwanza,Tanzania,32.9,-2.52,2018,2,2018-02-01,,,145,False
Mwanza,Tanzania,32.9,-2.52,2018,3,2018-03-01,,,0,False
Mwanza,Tanzania,32.9,-2.52,2018,4,2018-04-01,,,0,False
Mwanza,Tanzania,32.9,-2.52,2018,5,2018-05-01,,,8,False
Mwanza,Tanzania,32.9,-2.52,2018,6,2018-06-01,-1.130337,,373,False
Mwanza,Tanzania,32.9,-2.52,2018,7,2018-07-01,-0.878893,,2091,True
Mwanza,Tanzania,32.9,-2.52,2018,8,2018-08-01,-0.856638,-407325.076319,1027,True
Mwanza,Tanzania,32.9,-2.52,2018,9,2018-09-01,-0.885625,-7535.437356,557,True
Mwanza,Tanzania,32.9,-2.52,2018,10,2018-10-01,-1.062331,-2490.786399,198,True
Mwanza,Tanzania,32.9,-2.52,2018,11,2018-11-01,-1.115918,-17741.323509,60,False
Mwanza,Tanzania,32.9,-2.52,2018,12,2018-12-01,-1.129161,27.999274,8,False
Mwanza,Tanzania,32.9,-2.52,2019,1,2019-01-01,-1.144268,29.622124,8,False
Mwanza,Tanzania,32.9,-2.52,2019,2,2019-02-01,-1.092437,30.808355,18,False
Mwanza,Tanzania,32.9,-2.52,2019,3,2019-03-01,-1.060306,29.02062,82,False
Mwanza,Tanzania,32.9,-2.52,2019,4,2019-04-01,-1.294432,26.880998,99,False
Mwanza,Tanzania,32.9,-2.52,2019,5,2019-05-01,-1.376706,-22770.151881,54,False
Mwanza,Tanzania,32.9,-2.52,2019,6,2019-06-01,-1.200939,-5013.416671,1113,False
Mwanza,Tanzania,32.9,-2.52,2019,7,2019-07-01,-1.200731,32.416344,2312,True
Mwanza,Tanzania,32.9,-2.52,2019,8,2019-08-01,-1.208351,30.530483,948,True
Mwanza,Tanzania,32.9,-2.52,2019,9,2019-09-01,-1.204453,33.770122,280,True
Mwanza,Tanzania,32.9,-2.52,2019,10,2019-10-01,-1.313862,29.995793,32,True
Mwanza,Tanzania,32.9,-2.52,2019,11,2019-11-01,-1.432331,29.166439,17,False
Mwanza,Tanzania,32.9,-2.52,2019,12,2019-12-01,-1.45296,29.195174,0,False
Mwanza,Tanzania,32.9,-2.52,2020,1,2020-01-01,-1.369022,35.552585,0,False
Mwanza,Tanzania,32.9,-2.52,2020,2,2020-02-01,-1.558576,31.367852,12,False
Mwanza,Tanzania,32.9,-2.52,2020,3,2020-03-01,-1.526388,32.682165,3,False
Mwanza,Tanzania,32.9,-2.52,2020,4,2020-04-01,-1.623586,28.080174,3,False
Mwanza,Tanzania,32.9,-2.52,2020,5,2020-05-01,-1.696203,25.576028,37,False
Mwanza,Tanzania,32.9,-2.52,2020,6,2020-06-01,-1.583558,-12590.555864,1427,False
Mwanza,Tanzania,32.9,-2.52,2020,7,2020-07-01,-1.517294,34.019218,3259,True
Mwanza,Tanzania,32.9,-2.52,2020,8,2020-08-01,-1.472601,34.713826,1393,True
Mwanza,Tanzania,32.9,-2.52,2020,9,2020-09-01,-1.520303,34.784534,731,True
Mwanza,Tanzania,32.9,-2.52,2020,10,2020-10-01,-1.578647,34.117546,284,True
Mwanza,Tanzania,32.9,-2.52,2020,11,2020-11-01,-1.68335,30.029235,55,False
Mwanza,Tanzania,32.9,-2.52,2020,12,2020-12-01,-1.704201,29.780064,9,False
Mwanza,Tanzania,32.9,-2.52,2021,1,2021-01-01,-1.642773,31.669053,4,False
Mwanza,Tanzania,32.9,-2.52,2021,2,2021-02-01,-1.427413,39.704552,8,False
Mwanza,Tanzania,32.9,-2.52,2021,3,2021-03-01,-1.720779,30.947928,241,False
Mwanza,Tanzania,32.9,-2.52,2021,4,2021-04-01,-1.895089,-5015.094835,9,False
Mwanza,Tanzania,32.9,-2.52,2021,5,2021-05-01,-1.953215,-5033.638236,37,False
Mwanza,Tanzania,32.9,-2.52,2021,6,2021-06-01,-1.763321,-71176.769915,1728,False
Mwanza,Tanzania,32.9,-2.52,2021,7,2021-07-01,-0.423805,-5023.220179,3073,True
Mwanza,Tanzania,32.9,-2.52,2021,8,2021-08-01,-0.447142,33.844272,1725,True
Mwanza,Tanzania,32.9,-2.52,2021,9,2021-09-01,-0.568107,32.967945,328,True
Mwanza,Tanzania,32.9,-2.52,2021,10,2021-10-01,-0.55701,32.038785,159,True
Mwanza,Tanzania,32.9,-2.52,2021,11,2021-11-01,-0.625577,31.587348,148,False
Mwanza,Tanzania,32.9,-2.52,2021,12,2021-12-01,-0.785639,29.422332,33,False
Mwanza,Tanzania,32.9,-2.52,2022,1,2022-01-01,-0.636562,-5020.460129,47,False
Mwanza,Tanzania,32.9,-2.52,2022,2,2022-02-01,-0.515146,37.55806,0,False
Mwanza,Tanzania,32.9,-2.52,2022,3,2022-03-01,-0.50333,28.598743,6,False
Mwanza,Tanzania,32.9,-2.52,2022,4,2022-04-01,-0.58702,24.557945,12,False
Mwanza,Tanzania,32.9,-2.52,2022,5,2022-05-01,-0.602637,25.28719,15,False
Mwanza,Tanzania,32.9,-2.52,2022,6,2022-06-01,-0.406201,-25287.59943,687,False
Mwanza,Tanzania,32.9,-2.52,2022,7,2022-07-01,-0.167363,-81919.34474,2602,True
Mwanza,Tanzania,32.9,-2.52,2022,8,2022-08-01,-0.389998,31.48041,1011,True
Mwanza,Tanzania,32.9,-2.52,2022,9,2022-09-01,-0.463913,31.268657,299,True
Mwanza,Tanzania,32.9,-2.52,2022,10,2022-10-01,-0.429192,34.51348,83,True
Mwanza,Tanzania,32.9,-2.52,2022,11,2022-11-01,-0.594294,34.163651,22,False
Mwanza,Tanzania,32.9,-2.52,2022,12,2022-12-01,-0.706762,-5024.502117,0,False
Mwanza,Tanzania,32.9,-2.52,2023,1,2023-01-01,-0.559585,28.203049,15,False
Mwanza,Tanzania,32.9,-2.52,2023,2,2023-02-01,-0.390308,31.877783,3,False
Mwanza,Tanzania,32.9,-2.52,2023,3,2023-03-01,-0.654519,31.360841,6,False
Mwanza,Tanzania,32.9,-2.52,2023,4,2023-04-01,-0.768237,-2502.667179,0,False
Mwanza,Tanzania,32.9,-2.52,2023,5,2023-05-01,-0.600368,25.71004,37,False
Mwanza,Tanzania,32.9,-2.52,2023,6,2023-06-01,-0.532291,-22800.012177,352,False
Mwanza,Tanzania,32.9,-2.52,2023,7,2023-07-01,-0.318592,-55688.215044,2135,True
Mwanza,Tanzania,32.9,-2.52,2023,8,2023-08-01,-0.372094,32.234018,970,True
Mwanza,Tanzania,32.9,-2.52,2023,9,2023-09-01,-0.523642,32.496106,32,True
Mwanza,Tanzania,32.9,-2.52,2023,10,2023-10-01,-0.524833,29.438459,43,True
Mwanza,Tanzania,32.9,-2.52,2023,11,2023-11-01,-0.771421,28.90567,0,False
Mwanza,Tanzania,32.9,-2.52,2023,12,2023-12-01,-0.773413,30.722612,3,False
Mwanza,Tanzania,32.9,-2.52,2024,1,2024-01-01,-0.637587,41.561605,1,False
Mwanza,Tanzania,32.9,-2.52,2024,2,2024-02-01,-0.646682,32.266442,4,False
Mwanza,Tanzania,32.9,-2.52,2024,3,2024-03-01,-0.647796,28.607695,90,False
Mwanza,Tanzania,32.9,-2.52,2024,4,2024-04-01,-0.76083,23.891292,0,False
Mwanza,Tanzania,32.9,-2.52,2024,5,2024-05-01,-0.683167,-2493.379545,20,False
Mwanza,Tanzania,32.9,-2.52,2024,6,2024-06-01,-0.391252,-318359.582164,1836,False
Mwanza,Tanzania,32.9,-2.52,2024,7,2024-07-01,-0.378786,-32862.214864,1559,True
Mwanza,Tanzania,32.9,-2.52,2024,8,2024-08-01,-0.364333,-5003.593121,984,True
Mwanza,Tanzania,32.9,-2.52,2024,9,2024-09-01,-0.489365,36.579751,539,True
Mwanza,Tanzania,32.9,-2.52,2024,10,2024-10-01,-0.655309,36.855129,81,True
Mwanza,Tanzania,32.9,-2.52,2024,11,2024-11-01,-0.74547,31.82413,17,False
Mwanza,Tanzania,32.9,-2.52,2024,12,2024-12-01,-0.84508,31.165576,0,False
Arusha,Tanzania,36.68,-3.39,2018,1,2018-01-01,,,19,False
Arusha,Tanzania,36.68,-3.39,2018,2,2018-02-01,,,35,False
Arusha,Tanzania,36.68,-3.39,2018,3,2018-03-01,,,1,False
Arusha,Tanzania,36.68,-3.39,2018,4,2018-04-01,,,6,False
Arusha,Tanzania,36.68,-3.39,2018,5,2018-05-01,,,3,False
Arusha,Tanzania,36.68,-3.39,2018,6,2018-06-01,-1.102906,,48,False
Arusha,Tanzania,36.68,-3.39,2018,7,2018-07-01,-0.702452,-12619.251654,354,True
Arusha,Tanzania,36.68,-3.39,2018,8,2018-08-01,-0.769022,26.797675,169,True
Arusha,Tanzania,36.68,-3.39,2018,9,2018-09-01,-0.863021,28.062504,227,True
Arusha,Tanzania,36.68,-3.39,2018,10,2018-10-01,-0.86529,28.00752,134,True
Arusha,Tanzania,36.68,-3.39,2018,11,2018-11-01,-0.991891,27.162917,136,False
Arusha,Tanzania,36.68,-3.39,2018,12,2018-12-01,-1.147026,25.380877,35,False
Arusha,Tanzania,36.68,-3.39,2019,1,2019-01-01,-1.166099,26.262164,25,False
Arusha,Tanzania,36.68,-3.39,2019,2,2019-02-01,-1.030443,27.770539,28,False
Arusha,Tanzania,36.68,-3.39,2019,3,2019-03-01,-1.019249,26.234063,106,False
Arusha,Tanzania,36.68,-3.39,2019,4,2019-04-01,-1.225754,24.715871,94,False
Arusha,Tanzania,36.68,-3.39,2019,5,2019-05-01,-1.174832,22.210224,22,False
Arusha,Tanzania,36.68,-3.39,2019,6,2019-06-01,-1.029228,27.649465,101,False
Arusha,Tanzania,36.68,-3.39,2019,7,2019-07-01,-1.166722,27.183433,296,True
Arusha,Tanzania,36.68,-3.39,2019,8,2019-08-01,-1.096439,25.213144,159,True
Arusha,Tanzania,36.68,-3.39,2019,9,2019-09-01,-1.075,30.180132,180,True
Arusha,Tanzania,36.68,-3.39,2019,10,2019-10-01,-1.277777,28.737985,34,True
Arusha,Tanzania,36.68,-3.39,2019,11,2019-11-01,-1.435452,27.622548,66,False
Arusha,Tanzania,36.68,-3.39,2019,12,2019-12-01,-1.510992,26.067283,14,False
Arusha,Tanzania,36.68,-3.39,2020,1,2020-01-01,-1.499087,29.513083,11,False
Arusha,Tanzania,36.68,-3.39,2020,2,2020-02-01,-1.568042,28.277373,21,False
Arusha,Tanzania,36.68,-3.39,2020,3,2020-03-01,-1.539373,29.075256,8,False
Arusha,Tanzania,36.68,-3.39,2020,4,2020-04-01,-1.576755,26.103849,1,False
Arusha,Tanzania,36.68,-3.39,2020,5,2020-05-01,-1.539858,23.491959,18,False
Arusha,Tanzania,36.68,-3.39,2020,6,2020-06-01,-1.434886,26.74027,449,False
Arusha,Tanzania,36.68,-3.39,2020,7,2020-07-01,-1.371259,28.397006,1451,True
Arusha,Tanzania,36.68,-3.39,2020,8,2020-08-01,-1.384757,28.674088,797,True
Arusha,Tanzania,36.68,-3.39,2020,9,2020-09-01,-1.378794,28.544489,863,True
Arusha,Tanzania,36.68,-3.39,2020,10,2020-10-01,-1.473324,30.667371,1103,True
Arusha,Tanzania,36.68,-3.39,2020,11,2020-11-01,-1.586468,28.249444,144,False
Arusha,Tanzania,36.68,-3.39,2020,12,2020-12-01,-1.691204,27.012639,36,False
Arusha,Tanzania,36.68,-3.39,2021,1,2021-01-01,-1.707391,27.802964,4,False
Arusha,Tanzania,36.68,-3.39,2021,2,2021-02-01,-1.635839,31.453143,16,False
Arusha,Tanzania,36.68,-3.39,2021,3,2021-03-01,-1.690756,28.100977,124,False
Arusha,Tanzania,36.68,-3.39,2021,4,2021-04-01,-1.821069,22.959513,42,False
Arusha,Tanzania,36.68,-3.39,2021,5,2021-05-01,-1.66966,23.311907,11,False
Arusha,Tanzania,36.68,-3.39,2021,6,2021-06-01,-1.46354,26.68463,370,False
Arusha,Tanzania,36.68,-3.39,2021,7,2021-07-01,-0.532258,27.530746,1016,True
Arusha,Tanzania,36.68,-3.39,2021,8,2021-08-01,-0.42738,28.799986,740,True
Arusha,Tanzania,36.68,-3.39,2021,9,2021-09-01,-0.449182,28.982304,186,True
Arusha,Tanzania,36.68,-3.39,2021,10,2021-10-01,-0.320078,29.394866,551,True
Arusha,Tanzania,36.68,-3.39,2021,11,2021-11-01,-0.439983,28.825313,153,False
Arusha,Tanzania,36.68,-3.39,2021,12,2021-12-01,-0.75295,27.044016,56,False
Arusha,Tanzania,36.68,-3.39,2022,1,2022-01-01,-0.419114,28.298654,52,False
Arusha,Tanzania,36.68,-3.39,2022,2,2022-02-01,-0.620624,28.028717,7,False
Arusha,Tanzania,36.68,-3.39,2022,3,2022-03-01,-0.342216,26.096989,40,False
Arusha,Tanzania,36.68,-3.39,2022,4,2022-04-01,-0.572988,22.189831,19,False
Arusha,Tanzania,36.68,-3.39,2022,5,2022-05-01,-0.503277,23.18547,40,False
Arusha,Tanzania,36.68,-3.39,2022,6,2022-06-01,-0.445822,23.866307,105,False
Arusha,Tanzania,36.68,-3.39,2022,7,2022-07-01,-0.300369,24.913469,483,True
Arusha,Tanzania,36.68,-3.39,2022,8,2022-08-01,-0.33772,26.011316,189,True
Arusha,Tanzania,36.68,-3.39,2022,9,2022-09-01,-0.353492,26.615406,83,True
Arusha,Tanzania,36.68,-3.39,2022,10,2022-10-01,-0.193789,31.125339,170,True
Arusha,Tanzania,36.68,-3.39,2022,11,2022-11-01,-0.494229,32.116233,77,False
Arusha,Tanzania,36.68,-3.39,2022,12,2022-12-01,-0.644241,27.042913,8,False
Arusha,Tanzania,36.68,-3.39,2023,1,2023-01-01,-0.460819,25.071697,6,False
Arusha,Tanzania,36.68,-3.39,2023,2,2023-02-01,-0.252345,26.568351,33,False
Arusha,Tanzania,36.68,-3.39,2023,3,2023-03-01,-0.500787,28.924373,21,False
Arusha,Tanzania,36.68,-3.39,2023,4,2023-04-01,-0.699872,22.093402,9,False
Arusha,Tanzania,36.68,-3.39,2023,5,2023-05-01,-0.579493,23.828837,15,False
Arusha,Tanzania,36.68,-3.39,2023,6,2023-06-01,-0.404154,24.587462,60,False
Arusha,Tanzania,36.68,-3.39,2023,7,2023-07-01,-0.419127,23.717352,653,True
Arusha,Tanzania,36.68,-3.39,2023,8,2023-08-01,-0.345095,26.754995,191,True
Arusha,Tanzania,36.68,-3.39,2023,9,2023-09-01,-0.314095,28.226741,54,True
Arusha,Tanzania,36.68,-3.39,2023,10,2023-10-01,-0.363647,28.244698,93,True
Arusha,Tanzania,36.68,-3.39,2023,11,2023-11-01,-0.761423,27.735809,2,False
Arusha,Tanzania,36.68,-3.39,2023,12,2023-12-01,-0.683814,28.078482,11,False
Arusha,Tanzania,36.68,-3.39,2024,1,2024-01-01,-0.754465,33.45304,0,False
Arusha,Tanzania,36.68,-3.39,2024,2,2024-02-01,-0.5997,28.826437,20,False
Arusha,Tanzania,36.68,-3.39,2024,3,2024-03-01,-0.628013,26.481313,43,False
Arusha,Tanzania,36.68,-3.39,2024,4,2024-04-01,-0.764082,21.659301,3,False
Arusha,Tanzania,36.68,-3.39,2024,5,2024-05-01,-0.664897,24.172769,44,False
Arusha,Tanzania,36.68,-3.39,2024,6,2024-06-01,-0.476627,27.458895,484,False
Arusha,Tanzania,36.68,-3.39,2024,7,2024-07-01,-0.465113,28.92079,842,True
Arusha,Tanzania,36.68,-3.39,2024,8,2024-08-01,-0.398301,32.424616,953,True
Arusha,Tanzania,36.68,-3.39,2024,9,2024-09-01,-0.450207,31.929358,760,True
Arusha,Tanzania,36.68,-3.39,2024,10,2024-10-01,-0.524627,35.457378,193,True
Arusha,Tanzania,36.68,-3.39,2024,11,2024-11-01,-0.650463,29.928448,87,False
Arusha,Tanzania,36.68,-3.39,2024,12,2024-12-01,-0.846656,28.144159,0,False
Lilongwe,Malawi,33.78,-13.97,2018,1,2018-01-01,,,9,False
Lilongwe,Malawi,33.78,-13.97,2018,2,2018-02-01,,,5,False
Lilongwe,Malawi,33.78,-13.97,2018,3,2018-03-01,,,5,False
Lilongwe,Malawi,33.78,-13.97,2018,4,2018-04-01,,,4,False
Lilongwe,Malawi,33.78,-13.97,2018,5,2018-05-01,,,102,False
Lilongwe,Malawi,33.78,-13.97,2018,6,2018-06-01,-1.156796,,856,False
Lilongwe,Malawi,33.78,-13.97,2018,7,2018-07-01,-0.944555,-54337.333505,1739,True
Lilongwe,Malawi,33.78,-13.97,2018,8,2018-08-01,-0.833417,-199116.798786,4527,True
Lilongwe,Malawi,33.78,-13.97,2018,9,2018-09-01,-0.774005,-1840.163279,3179,True
Lilongwe,Malawi,33.78,-13.97,2018,10,2018-10-01,-0.941727,39.894431,1316,True
Lilongwe,Malawi,33.78,-13.97,2018,11,2018-11-01,-0.936421,37.254409,385,False
Lilongwe,Malawi,33.78,-13.97,2018,12,2018-12-01,-1.086889,29.194816,0,False
Lilongwe,Malawi,33.78,-13.97,2019,1,2019-01-01,-1.134647,26.742827,5,False
Lilongwe,Malawi,33.78,-13.97,2019,2,2019-02-01,-1.268245,26.227317,1,False
Lilongwe,Malawi,33.78,-13.97,2019,3,2019-03-01,-1.276274,24.256061,9,False
Lilongwe,Malawi,33.78,-13.97,2019,4,2019-04-01,-1.388878,24.766379,25,False
Lilongwe,Malawi,33.78,-13.97,2019,5,2019-05-01,-1.364852,25.349568,295,False
Lilongwe,Malawi,33.78,-13.97,2019,6,2019-06-01,-1.344954,24.793148,1104,False
Lilongwe,Malawi,33.78,-13.97,2019,7,2019-07-01,-1.321907,-2421.676277,2321,True
Lilongwe,Malawi,33.78,-13.97,2019,8,2019-08-01,-1.142407,34.808962,3176,True
Lilongwe,Malawi,33.78,-13.97,2019,9,2019-09-01,-0.964062,47.788917,2928,True
Lilongwe,Malawi,33.78,-13.97,2019,10,2019-10-01,-1.167371,43.702211,1786,True
Lilongwe,Malawi,33.78,-13.97,2019,11,2019-11-01,-1.346801,38.570783,153,False
Lilongwe,Malawi,33.78,-13.97,2019,12,2019-12-01,-1.46891,26.019449,9,False
Lilongwe,Malawi,33.78,-13.97,2020,1,2020-01-01,-1.427642,29.254727,2,False
Lilongwe,Malawi,33.78,-13.97,2020,2,2020-02-01,-1.471793,29.422437,3,False
Lilongwe,Malawi,33.78,-13.97,2020,3,2020-03-01,-1.645965,27.594964,7,False
Lilongwe,Malawi,33.78,-13.97,2020,4,2020-04-01,-1.665644,27.151961,58,False
Lilongwe,Malawi,33.78,-13.97,2020,5,2020-05-01,-1.62919,-24547.859532,498,False
Lilongwe,Malawi,33.78,-13.97,2020,6,2020-06-01,-1.551244,-22056.535735,875,False
Lilongwe,Malawi,33.78,-13.97,2020,7,2020-07-01,-1.522533,28.535615,1707,True
Lilongwe,Malawi,33.78,-13.97,2020,8,2020-08-01,-1.358043,37.49512,3110,True
Lilongwe,Malawi,33.78,-13.97,2020,9,2020-09-01,-1.226363,45.844777,3245,True
Lilongwe,Malawi,33.78,-13.97,2020,10,2020-10-01,-1.388892,49.544491,1217,True
Lilongwe,Malawi,33.78,-13.97,2020,11,2020-11-01,-1.58616,39.037752,542,False
Lilongwe,Malawi,33.78,-13.97,2020,12,2020-12-01,-1.614125,28.677448,10,False
Lilongwe,Malawi,33.78,-13.97,2021,1,2021-01-01,-1.660804,27.111607,0,False
Lilongwe,Malawi,33.78,-13.97,2021,2,2021-02-01,-1.775893,-4870.225659,0,False
Lilongwe,Malawi,33.78,-13.97,2021,3,2021-03-01,-1.728856,28.788834,5,False
Lilongwe,Malawi,33.78,-13.97,2021,4,2021-04-01,-1.836622,24.733393,3,False
Lilongwe,Malawi,33.78,-13.97,2021,5,2021-05-01,-1.925807,24.769696,97,False
Lilongwe,Malawi,33.78,-13.97,2021,6,2021-06-01,-1.841023,26.857867,576,False
Lilongwe,Malawi,33.78,-13.97,2021,7,2021-07-01,-0.523747,26.793438,1080,True
Lilongwe,Malawi,33.78,-13.97,2021,8,2021-08-01,-0.277243,35.600565,3296,True
Lilongwe,Malawi,33.78,-13.97,2021,9,2021-09-01,-0.309069,43.342577,3264,True
Lilongwe,Malawi,33.78,-13.97,2021,10,2021-10-01,-0.214803,46.952644,1838,True
Lilongwe,Malawi,33.78,-13.97,2021,11,2021-11-01,-0.410653,40.230391,816,False
Lilongwe,Malawi,33.78,-13.97,2021,12,2021-12-01,-0.601892,28.965251,138,False
Lilongwe,Malawi,33.78,-13.97,2022,1,2022-01-01,-0.838868,25.751286,0,False
Lilongwe,Malawi,33.78,-13.97,2022,2,2022-02-01,-0.85886,25.060035,2,False
Lilongwe,Malawi,33.78,-13.97,2022,3,2022-03-01,-0.815568,23.825016,3,False
Lilongwe,Malawi,33.78,-13.97,2022,4,2022-04-01,-0.598331,24.589917,0,False
Lilongwe,Malawi,33.78,-13.97,2022,5,2022-05-01,-0.367247,24.514317,12,False
Lilongwe,Malawi,33.78,-13.97,2022,6,2022-06-01,-0.562163,24.653252,147,False
Lilongwe,Malawi,33.78,-13.97,2022,7,2022-07-01,-0.435525,26.135086,658,True
Lilongwe,Malawi,33.78,-13.97,2022,8,2022-08-01,-0.337217,32.46938,1949,True
Lilongwe,Malawi,33.78,-13.97,2022,9,2022-09-01,-0.279848,41.439719,2567,True
Lilongwe,Malawi,33.78,-13.97,2022,10,2022-10-01,-0.064015,50.803181,1945,True
Lilongwe,Malawi,33.78,-13.97,2022,11,2022-11-01,-0.566133,39.92898,559,False
Lilongwe,Malawi,33.78,-13.97,2022,12,2022-12-01,-0.706573,27.904685,53,False
Lilongwe,Malawi,33.78,-13.97,2023,1,2023-01-01,-0.782742,27.044106,115,False
Lilongwe,Malawi,33.78,-13.97,2023,2,2023-02-01,-0.756665,26.412288,132,False
Lilongwe,Malawi,33.78,-13.97,2023,3,2023-03-01,-0.780946,27.129488,189,False
Lilongwe,Malawi,33.78,-13.97,2023,4,2023-04-01,-0.686124,24.326104,236,False
Lilongwe,Malawi,33.78,-13.97,2023,5,2023-05-01,-0.488314,-2425.474646,193,False
Lilongwe,Malawi,33.78,-13.97,2023,6,2023-06-01,-0.356453,-2420.465783,421,False
Lilongwe,Malawi,33.78,-13.97,2023,7,2023-07-01,-0.473411,26.686891,1002,True
Lilongwe,Malawi,33.78,-13.97,2023,8,2023-08-01,-0.33274,34.326614,1711,True
Lilongwe,Malawi,33.78,-13.97,2023,9,2023-09-01,-0.119088,45.384748,2545,True
Lilongwe,Malawi,33.78,-13.97,2023,10,2023-10-01,-0.289727,44.883287,981,True
Lilongwe,Malawi,33.78,-13.97,2023,11,2023-11-01,-0.624391,39.546074,98,False
Lilongwe,Malawi,33.78,-13.97,2023,12,2023-12-01,-0.635687,31.754028,19,False
Lilongwe,Malawi,33.78,-13.97,2024,1,2024-01-01,-0.717856,27.861918,1,False
Lilongwe,Malawi,33.78,-13.97,2024,2,2024-02-01,-0.727843,26.433715,6,False
Lilongwe,Malawi,33.78,-13.97,2024,3,2024-03-01,-0.831602,24.214287,6,False
Lilongwe,Malawi,33.78,-13.97,2024,4,2024-04-01,-0.648604,-14661.798798,4,False
Lilongwe,Malawi,33.78,-13.97,2024,5,2024-05-01,-0.470428,-2418.958425,146,False
Lilongwe,Malawi,33.78,-13.97,2024,6,2024-06-01,-0.450106,28.641843,462,False
Lilongwe,Malawi,33.78,-13.97,2024,7,2024-07-01,-0.189605,-26884.957527,1605,True
Lilongwe,Malawi,33.78,-13.97,2024,8,2024-08-01,-0.233592,-2408.657519,1170,True
Lilongwe,Malawi,33.78,-13.97,2024,9,2024-09-01,-0.154507,50.116317,1541,True
Lilongwe,Malawi,33.78,-13.97,2024,10,2024-10-01,-0.469792,56.355612,695,True
